owner,name,month_start,month_end,time,intervention,time_after_intervention,time_issues_closed,merged,nonmerged,new_users_issues,new_users_pulls,users_issues,users_pulls,lang,pr_total,issues_total,pr_per_month,issues_per_month,total_number_pr_authors,total_number_issues_authors,agePulls,ageIssues
dotnet,winforms,2020-08-08 10:04:20,2020-09-07 10:04:20,10,FALSE,0,0.0,96,9,12,4,34,15,C#,5032,6972,105,139,134,362,25,43
dotnet,winforms,2020-09-08 10:04:20,2020-10-08 10:04:20,11,FALSE,0,0.0,128,13,16,3,49,16,C#,5032,6972,141,217,134,362,25,43
dotnet,winforms,2020-10-09 10:04:20,2020-11-08 10:04:20,12,FALSE,0,0.0,73,5,10,5,33,13,C#,5032,6972,78,116,134,362,25,43
dotnet,winforms,2020-11-09 10:04:20,2020-12-09 10:04:20,0,TRUE,0,2,63,6,22,3,49,18,C#,5032,6972,69,130,134,362,25,43
dotnet,winforms,2020-12-10 10:04:20,2021-01-08 10:04:20,13,TRUE,1,0.5,48,4,11,1,29,9,C#,5032,6972,52,88,134,362,25,43
dotnet,winforms,2021-01-09 10:04:20,2021-02-07 10:04:20,14,TRUE,2,0.0,56,0,13,0,27,6,C#,5032,6972,56,87,134,362,25,43
dotnet,winforms,2021-02-08 10:04:20,2021-03-09 10:04:20,15,TRUE,3,1,73,3,17,3,35,10,C#,5032,6972,76,110,134,362,25,43
dotnet,winforms,2021-03-10 10:04:20,2021-04-08 10:04:20,16,TRUE,4,1.0,72,2,8,4,23,13,C#,5032,6972,74,96,134,362,25,43
dotnet,winforms,2021-04-09 10:04:20,2021-05-08 10:04:20,17,TRUE,5,0,75,3,11,2,28,11,C#,5032,6972,78,110,134,362,25,43
dotnet,winforms,2021-05-09 10:04:20,2021-06-07 10:04:20,18,TRUE,6,0.0,115,6,13,3,35,15,C#,5032,6972,121,161,134,362,25,43
dotnet,winforms,2021-06-08 10:04:20,2021-07-07 10:04:20,19,TRUE,7,0.0,87,6,11,3,42,16,C#,5032,6972,93,147,134,362,25,43
dotnet,winforms,2021-07-08 10:04:20,2021-08-06 10:04:20,20,TRUE,8,0,111,40,12,2,27,12,C#,5032,6972,151,176,134,362,25,43
dotnet,winforms,2021-08-07 10:04:20,2021-09-05 10:04:20,21,TRUE,9,0,174,80,14,7,36,17,C#,5032,6972,254,293,134,362,25,43
dotnet,winforms,2021-09-06 10:04:20,2021-10-05 10:04:20,22,TRUE,10,0,157,24,6,2,31,16,C#,5032,6972,181,211,134,362,25,43
dotnet,winforms,2021-10-06 10:04:20,2021-11-04 10:04:20,23,TRUE,11,0,153,9,9,3,34,20,C#,5032,6972,162,196,134,362,25,43
dotnet,winforms,2021-11-05 10:04:20,2021-12-04 10:04:20,24,TRUE,12,1.0,67,14,12,1,40,15,C#,5032,6972,81,137,134,362,25,43
dracula,dracula-theme,2019-04-21 15:26:12,2019-05-21 15:26:12,1,FALSE,0,0,0,0,0,0,0,0,,121,633,0,0,86,286,80,80
dracula,dracula-theme,2019-05-22 15:26:12,2019-06-21 15:26:12,2,FALSE,0,178,0,1,1,1,1,1,,121,633,1,1,86,286,80,80
dracula,dracula-theme,2019-06-22 15:26:12,2019-07-22 15:26:12,3,FALSE,0,1.5,0,0,6,0,6,0,,121,633,0,6,86,286,80,80
dracula,dracula-theme,2019-07-23 15:26:12,2019-08-22 15:26:12,4,FALSE,0,1,1,0,2,1,3,1,,121,633,1,3,86,286,80,80
dracula,dracula-theme,2019-08-23 15:26:12,2019-09-22 15:26:12,5,FALSE,0,1,0,0,3,0,3,0,,121,633,0,3,86,286,80,80
dracula,dracula-theme,2019-09-23 15:26:12,2019-10-23 15:26:12,6,FALSE,0,1,1,0,3,1,3,1,,121,633,1,5,86,286,80,80
dracula,dracula-theme,2019-10-24 15:26:12,2019-11-23 15:26:12,7,FALSE,0,5.0,2,0,4,2,5,2,,121,633,2,6,86,286,80,80
dracula,dracula-theme,2019-11-24 15:26:12,2019-12-24 15:26:12,8,FALSE,0,39.0,0,0,5,0,5,0,,121,633,0,6,86,286,80,80
dracula,dracula-theme,2019-12-25 15:26:12,2020-01-24 15:26:12,9,FALSE,0,37.5,0,0,2,0,5,0,,121,633,0,5,86,286,80,80
dracula,dracula-theme,2020-01-25 15:26:12,2020-02-24 15:26:12,10,FALSE,0,5,0,0,3,0,5,0,,121,633,0,5,86,286,80,80
dracula,dracula-theme,2020-02-25 15:26:12,2020-03-26 15:26:12,11,FALSE,0,7,0,1,3,1,4,1,,121,633,1,5,86,286,80,80
dracula,dracula-theme,2020-03-27 15:26:12,2020-04-26 15:26:12,12,FALSE,0,15.0,0,0,9,0,11,0,,121,633,0,11,86,286,80,80
dracula,dracula-theme,2020-04-27 15:26:12,2020-05-27 15:26:12,0,TRUE,0,136,0,0,8,0,10,0,,121,633,0,10,86,286,80,80
dracula,dracula-theme,2020-05-28 15:26:12,2020-06-26 15:26:12,13,TRUE,1,125,0,0,6,0,7,0,,121,633,0,7,86,286,80,80
dracula,dracula-theme,2020-06-27 15:26:12,2020-07-26 15:26:12,14,TRUE,2,54.5,0,0,9,0,9,0,,121,633,0,10,86,286,80,80
dracula,dracula-theme,2020-07-27 15:26:12,2020-08-25 15:26:12,15,TRUE,3,12.5,0,0,10,0,12,0,,121,633,0,12,86,286,80,80
dracula,dracula-theme,2020-08-26 15:26:12,2020-09-24 15:26:12,16,TRUE,4,36,0,0,4,0,5,0,,121,633,0,5,86,286,80,80
dracula,dracula-theme,2020-09-25 15:26:12,2020-10-24 15:26:12,17,TRUE,5,27,0,0,7,0,8,0,,121,633,0,8,86,286,80,80
dracula,dracula-theme,2020-10-25 15:26:12,2020-11-23 15:26:12,18,TRUE,6,35.0,0,0,6,0,6,0,,121,633,0,7,86,286,80,80
dracula,dracula-theme,2020-11-24 15:26:12,2020-12-23 15:26:12,19,TRUE,7,21.0,0,0,7,0,9,0,,121,633,0,9,86,286,80,80
dracula,dracula-theme,2020-12-24 15:26:12,2021-01-22 15:26:12,20,TRUE,8,9,0,0,7,0,10,0,,121,633,0,15,86,286,80,80
dracula,dracula-theme,2021-01-23 15:26:12,2021-02-21 15:26:12,21,TRUE,9,13.0,0,0,9,0,14,0,,121,633,0,16,86,286,80,80
dracula,dracula-theme,2021-02-22 15:26:12,2021-03-23 15:26:12,22,TRUE,10,8.5,0,0,11,0,13,0,,121,633,0,18,86,286,80,80
dracula,dracula-theme,2021-03-24 15:26:12,2021-04-22 15:26:12,23,TRUE,11,8.0,1,0,8,1,15,1,,121,633,1,17,86,286,80,80
dracula,dracula-theme,2021-04-23 15:26:12,2021-05-22 15:26:12,24,TRUE,12,21.0,0,1,6,1,8,1,,121,633,1,8,86,286,80,80
graphql,graphiql,2019-05-13 05:19:22,2019-06-12 05:19:22,1,FALSE,0,0.0,14,4,10,4,13,6,TypeScript,1498,2312,18,29,197,512,58,58
graphql,graphiql,2019-06-13 05:19:22,2019-07-13 05:19:22,2,FALSE,0,3.0,23,5,11,6,15,10,TypeScript,1498,2312,28,40,197,512,58,58
graphql,graphiql,2019-07-14 05:19:22,2019-08-13 05:19:22,3,FALSE,0,1.0,14,3,4,1,10,7,TypeScript,1498,2312,17,24,197,512,58,58
graphql,graphiql,2019-08-14 05:19:22,2019-09-13 05:19:22,4,FALSE,0,1,11,2,8,5,13,7,TypeScript,1498,2312,13,19,197,512,58,58
graphql,graphiql,2019-09-14 05:19:22,2019-10-14 05:19:22,5,FALSE,0,3.5,10,5,14,7,18,10,TypeScript,1498,2312,15,24,197,512,58,58
graphql,graphiql,2019-10-15 05:19:22,2019-11-14 05:19:22,6,FALSE,0,9,3,2,11,1,15,5,TypeScript,1498,2312,5,17,197,512,58,58
graphql,graphiql,2019-11-15 05:19:22,2019-12-15 05:19:22,7,FALSE,0,1.0,56,28,11,7,16,9,TypeScript,1498,2312,84,101,197,512,58,58
graphql,graphiql,2019-12-16 05:19:22,2020-01-15 05:19:22,8,FALSE,0,0.0,87,25,15,7,20,11,TypeScript,1498,2312,112,129,197,512,58,58
graphql,graphiql,2020-01-16 05:19:22,2020-02-15 05:19:22,9,FALSE,0,1.5,47,47,7,4,13,9,TypeScript,1498,2312,94,103,197,512,58,58
graphql,graphiql,2020-02-16 05:19:22,2020-03-17 05:19:22,10,FALSE,0,2.0,44,32,20,17,28,22,TypeScript,1498,2312,76,90,197,512,58,58
graphql,graphiql,2020-03-18 05:19:22,2020-04-17 05:19:22,11,FALSE,0,0,43,15,10,7,20,15,TypeScript,1498,2312,58,72,197,512,58,58
graphql,graphiql,2020-04-18 05:19:22,2020-05-18 05:19:22,12,FALSE,0,1,10,4,8,1,12,4,TypeScript,1498,2312,14,27,197,512,58,58
graphql,graphiql,2020-05-19 05:19:22,2020-06-18 05:19:22,0,TRUE,0,1.0,30,9,12,8,18,14,TypeScript,1498,2312,39,47,197,512,58,58
graphql,graphiql,2020-06-19 05:19:22,2020-07-18 05:19:22,13,TRUE,1,0.0,15,4,5,1,11,5,TypeScript,1498,2312,19,28,197,512,58,58
graphql,graphiql,2020-07-19 05:19:22,2020-08-17 05:19:22,14,TRUE,2,9,11,4,12,3,15,5,TypeScript,1498,2312,15,27,197,512,58,58
graphql,graphiql,2020-08-18 05:19:22,2020-09-16 05:19:22,15,TRUE,3,4.5,10,2,8,2,14,7,TypeScript,1498,2312,12,20,197,512,58,58
graphql,graphiql,2020-09-17 05:19:22,2020-10-16 05:19:22,16,TRUE,4,20.5,11,2,14,3,20,6,TypeScript,1498,2312,13,33,197,512,58,58
graphql,graphiql,2020-10-17 05:19:22,2020-11-15 05:19:22,17,TRUE,5,16.0,11,0,10,2,19,8,TypeScript,1498,2312,11,26,197,512,58,58
graphql,graphiql,2020-11-16 05:19:22,2020-12-15 05:19:22,18,TRUE,6,1,11,1,13,3,19,8,TypeScript,1498,2312,12,23,197,512,58,58
graphql,graphiql,2020-12-16 05:19:22,2021-01-14 05:19:22,19,TRUE,7,2,14,2,6,3,12,6,TypeScript,1498,2312,16,25,197,512,58,58
graphql,graphiql,2021-01-15 05:19:22,2021-02-13 05:19:22,20,TRUE,8,1,21,7,15,7,22,11,TypeScript,1498,2312,28,40,197,512,58,58
graphql,graphiql,2021-02-14 05:19:22,2021-03-15 05:19:22,21,TRUE,9,54.0,2,1,6,0,10,3,TypeScript,1498,2312,3,10,197,512,58,58
graphql,graphiql,2021-03-16 05:19:22,2021-04-14 05:19:22,22,TRUE,10,4.0,8,2,7,0,11,3,TypeScript,1498,2312,10,20,197,512,58,58
graphql,graphiql,2021-04-15 05:19:22,2021-05-14 05:19:22,23,TRUE,11,13.5,11,7,10,6,16,10,TypeScript,1498,2312,18,26,197,512,58,58
graphql,graphiql,2021-05-15 05:19:22,2021-06-13 05:19:22,24,TRUE,12,1.0,5,9,22,8,26,11,TypeScript,1498,2312,14,31,197,512,58,58
crate,crate,2019-07-09 09:29:57,2019-08-08 09:29:57,1,FALSE,0,0,85,10,5,1,17,10,Java,10983,12392,95,108,83,412,89,89
crate,crate,2019-08-09 09:29:57,2019-09-08 09:29:57,2,FALSE,0,0,84,11,3,1,14,8,Java,10983,12392,95,107,83,412,89,89
crate,crate,2019-09-09 09:29:57,2019-10-09 09:29:57,3,FALSE,0,0,88,10,6,2,18,11,Java,10983,12392,98,109,83,412,89,89
crate,crate,2019-10-10 09:29:57,2019-11-09 09:29:57,4,FALSE,0,0.0,87,3,1,0,16,9,Java,10983,12392,90,101,83,412,89,89
crate,crate,2019-11-10 09:29:57,2019-12-10 09:29:57,5,FALSE,0,0.0,91,7,4,0,13,7,Java,10983,12392,98,107,83,412,89,89
crate,crate,2019-12-11 09:29:57,2020-01-10 09:29:57,6,FALSE,0,0.0,43,1,2,0,10,6,Java,10983,12392,44,50,83,412,89,89
crate,crate,2020-01-11 09:29:57,2020-02-10 09:29:57,7,FALSE,0,0.0,105,10,5,3,17,13,Java,10983,12392,115,136,83,412,89,89
crate,crate,2020-02-11 09:29:57,2020-03-12 09:29:57,8,FALSE,0,0,91,4,6,0,16,7,Java,10983,12392,95,113,83,412,89,89
crate,crate,2020-03-13 09:29:57,2020-04-12 09:29:57,9,FALSE,0,0,80,8,1,0,11,7,Java,10983,12392,88,96,83,412,89,89
crate,crate,2020-04-13 09:29:57,2020-05-13 09:29:57,10,FALSE,0,0.0,71,4,5,1,14,10,Java,10983,12392,75,84,83,412,89,89
crate,crate,2020-05-14 09:29:57,2020-06-13 09:29:57,11,FALSE,0,0,100,7,4,1,18,9,Java,10983,12392,107,129,83,412,89,89
crate,crate,2020-06-14 09:29:57,2020-07-14 09:29:57,12,FALSE,0,0.0,91,11,4,0,19,8,Java,10983,12392,102,133,83,412,89,89
crate,crate,2020-07-15 09:29:57,2020-08-14 09:29:57,0,TRUE,0,0,103,8,4,0,20,8,Java,10983,12392,111,158,83,412,89,89
crate,crate,2020-08-15 09:29:57,2020-09-13 09:29:57,13,TRUE,1,0.0,105,11,2,0,20,9,Java,10983,12392,116,145,83,412,89,89
crate,crate,2020-09-14 09:29:57,2020-10-13 09:29:57,14,TRUE,2,0,98,2,3,0,18,8,Java,10983,12392,100,123,83,412,89,89
crate,crate,2020-10-14 09:29:57,2020-11-12 09:29:57,15,TRUE,3,0.0,88,5,5,3,15,9,Java,10983,12392,93,110,83,412,89,89
crate,crate,2020-11-13 09:29:57,2020-12-12 09:29:57,16,TRUE,4,0,65,7,3,1,17,10,Java,10983,12392,72,89,83,412,89,89
crate,crate,2020-12-13 09:29:57,2021-01-11 09:29:57,17,TRUE,5,0,20,3,3,1,12,8,Java,10983,12392,23,31,83,412,89,89
crate,crate,2021-01-12 09:29:57,2021-02-10 09:29:57,18,TRUE,6,0.0,98,10,2,2,13,8,Java,10983,12392,108,120,83,412,89,89
crate,crate,2021-02-11 09:29:57,2021-03-12 09:29:57,19,TRUE,7,0,78,5,2,1,12,8,Java,10983,12392,83,114,83,412,89,89
crate,crate,2021-03-13 09:29:57,2021-04-11 09:29:57,20,TRUE,8,0,60,9,2,0,13,8,Java,10983,12392,69,86,83,412,89,89
crate,crate,2021-04-12 09:29:57,2021-05-11 09:29:57,21,TRUE,9,0.0,76,12,3,1,17,10,Java,10983,12392,88,116,83,412,89,89
crate,crate,2021-05-12 09:29:57,2021-06-10 09:29:57,22,TRUE,10,0.0,70,8,2,0,13,7,Java,10983,12392,78,98,83,412,89,89
crate,crate,2021-06-11 09:29:57,2021-07-10 09:29:57,23,TRUE,11,0,42,3,2,1,12,7,Java,10983,12392,45,68,83,412,89,89
crate,crate,2021-07-11 09:29:57,2021-08-09 09:29:57,24,TRUE,12,0,71,10,4,2,15,10,Java,10983,12392,81,100,83,412,89,89
probot,probot,2019-05-29 15:42:20,2019-06-28 15:42:20,1,FALSE,0,1,4,2,9,4,12,5,TypeScript,916,1581,6,15,161,327,46,46
probot,probot,2019-06-29 15:42:20,2019-07-29 15:42:20,2,FALSE,0,7.5,7,2,9,3,12,4,TypeScript,916,1581,9,20,161,327,46,46
probot,probot,2019-07-30 15:42:20,2019-08-29 15:42:20,3,FALSE,0,0,6,3,10,2,14,4,TypeScript,916,1581,9,23,161,327,46,46
probot,probot,2019-08-30 15:42:20,2019-09-29 15:42:20,4,FALSE,0,0.0,9,1,7,1,12,5,TypeScript,916,1581,10,21,161,327,46,46
probot,probot,2019-09-30 15:42:20,2019-10-30 15:42:20,5,FALSE,0,0.0,7,1,10,2,16,5,TypeScript,916,1581,8,24,161,327,46,46
probot,probot,2019-10-31 15:42:20,2019-11-30 15:42:20,6,FALSE,0,0.0,8,0,8,2,11,5,TypeScript,916,1581,8,18,161,327,46,46
probot,probot,2019-12-01 15:42:20,2019-12-31 15:42:20,7,FALSE,0,3.5,11,3,8,2,13,7,TypeScript,916,1581,14,24,161,327,46,46
probot,probot,2020-01-01 15:42:20,2020-01-31 15:42:20,8,FALSE,0,0.0,18,2,4,3,8,7,TypeScript,916,1581,20,26,161,327,46,46
probot,probot,2020-02-01 15:42:20,2020-03-02 15:42:20,9,FALSE,0,0.0,10,2,8,1,12,4,TypeScript,916,1581,12,22,161,327,46,46
probot,probot,2020-03-03 15:42:20,2020-04-02 15:42:20,10,FALSE,0,1.5,11,3,10,4,17,9,TypeScript,916,1581,14,24,161,327,46,46
probot,probot,2020-04-03 15:42:20,2020-05-03 15:42:20,11,FALSE,0,27,4,3,9,4,12,7,TypeScript,916,1581,7,29,161,327,46,46
probot,probot,2020-05-04 15:42:20,2020-06-03 15:42:20,12,FALSE,0,7.0,7,3,10,3,12,4,TypeScript,916,1581,10,36,161,327,46,46
probot,probot,2020-06-04 15:42:20,2020-07-04 15:42:20,0,TRUE,0,71,1,1,6,1,8,2,TypeScript,916,1581,2,9,161,327,46,46
probot,probot,2020-07-05 15:42:20,2020-08-03 15:42:20,13,TRUE,1,1,17,4,12,3,14,5,TypeScript,916,1581,21,37,161,327,46,46
probot,probot,2020-08-04 15:42:20,2020-09-02 15:42:20,14,TRUE,2,0,16,2,8,2,10,3,TypeScript,916,1581,18,33,161,327,46,46
probot,probot,2020-09-03 15:42:20,2020-10-02 15:42:20,15,TRUE,3,0.5,18,1,7,2,16,6,TypeScript,916,1581,19,39,161,327,46,46
probot,probot,2020-10-03 15:42:20,2020-11-01 15:42:20,16,TRUE,4,0.0,9,3,7,4,12,6,TypeScript,916,1581,12,20,161,327,46,46
probot,probot,2020-11-02 15:42:20,2020-12-01 15:42:20,17,TRUE,5,1,13,1,6,1,11,3,TypeScript,916,1581,14,29,161,327,46,46
probot,probot,2020-12-02 15:42:20,2020-12-31 15:42:20,18,TRUE,6,0.0,10,2,4,2,8,4,TypeScript,916,1581,12,21,161,327,46,46
probot,probot,2021-01-01 15:42:20,2021-01-30 15:42:20,19,TRUE,7,1,6,2,7,4,11,6,TypeScript,916,1581,8,16,161,327,46,46
probot,probot,2021-01-31 15:42:20,2021-03-01 15:42:20,20,TRUE,8,1,4,2,6,2,8,4,TypeScript,916,1581,6,10,161,327,46,46
probot,probot,2021-03-02 15:42:20,2021-03-31 15:42:20,21,TRUE,9,0.0,3,0,10,2,13,3,TypeScript,916,1581,3,14,161,327,46,46
probot,probot,2021-04-01 15:42:20,2021-04-30 15:42:20,22,TRUE,10,1,10,1,7,4,12,7,TypeScript,916,1581,11,17,161,327,46,46
probot,probot,2021-05-01 15:42:20,2021-05-30 15:42:20,23,TRUE,11,1,4,1,7,2,9,4,TypeScript,916,1581,5,14,161,327,46,46
probot,probot,2021-05-31 15:42:20,2021-06-29 15:42:20,24,TRUE,12,0.0,6,1,4,0,9,3,TypeScript,916,1581,7,16,161,327,46,46
gomods,athens,2019-01-13 22:24:53,2019-02-12 22:24:53,1,FALSE,0,12,5,1,7,2,11,5,Go,1020,1753,6,13,165,259,24,24
gomods,athens,2019-02-13 22:24:53,2019-03-15 22:24:53,2,FALSE,0,1,45,8,21,13,31,20,Go,1020,1753,53,86,165,259,24,24
gomods,athens,2019-03-16 22:24:53,2019-04-15 22:24:53,3,FALSE,0,4.0,25,5,9,5,14,10,Go,1020,1753,30,47,165,259,24,24
gomods,athens,2019-04-16 22:24:53,2019-05-16 22:24:53,4,FALSE,0,1.5,22,5,12,5,18,10,Go,1020,1753,27,39,165,259,24,24
gomods,athens,2019-05-17 22:24:53,2019-06-16 22:24:53,5,FALSE,0,3,28,6,23,16,29,22,Go,1020,1753,34,55,165,259,24,24
gomods,athens,2019-06-17 22:24:53,2019-07-17 22:24:53,6,FALSE,0,5.5,12,0,9,4,16,8,Go,1020,1753,12,23,165,259,24,24
gomods,athens,2019-07-18 22:24:53,2019-08-17 22:24:53,7,FALSE,0,8.5,19,3,15,8,22,12,Go,1020,1753,22,36,165,259,24,24
gomods,athens,2019-08-18 22:24:53,2019-09-17 22:24:53,8,FALSE,0,16.0,14,7,12,8,23,17,Go,1020,1753,21,38,165,259,24,24
gomods,athens,2019-09-18 22:24:53,2019-10-18 22:24:53,9,FALSE,0,4.5,18,5,12,10,25,17,Go,1020,1753,23,41,165,259,24,24
gomods,athens,2019-10-19 22:24:53,2019-11-18 22:24:53,10,FALSE,0,13,14,10,12,8,20,14,Go,1020,1753,24,38,165,259,24,24
gomods,athens,2019-11-19 22:24:53,2019-12-19 22:24:53,11,FALSE,0,5.5,10,4,6,2,15,6,Go,1020,1753,14,34,165,259,24,24
gomods,athens,2019-12-20 22:24:53,2020-01-19 22:24:53,12,FALSE,0,10,14,0,3,3,8,8,Go,1020,1753,14,24,165,259,24,24
gomods,athens,2020-01-20 22:24:53,2020-02-19 22:24:53,0,TRUE,0,15,4,2,7,5,11,6,Go,1020,1753,6,13,165,259,24,24
gomods,athens,2020-02-20 22:24:53,2020-03-20 22:24:53,13,TRUE,1,5,19,6,6,2,11,7,Go,1020,1753,25,37,165,259,24,24
gomods,athens,2020-03-21 22:24:53,2020-04-19 22:24:53,14,TRUE,2,5,6,2,7,4,12,6,Go,1020,1753,8,15,165,259,24,24
gomods,athens,2020-04-20 22:24:53,2020-05-19 22:24:53,15,TRUE,3,55.0,2,3,3,0,8,2,Go,1020,1753,5,11,165,259,24,24
gomods,athens,2020-05-20 22:24:53,2020-06-18 22:24:53,16,TRUE,4,1,6,1,6,3,9,6,Go,1020,1753,7,12,165,259,24,24
gomods,athens,2020-06-19 22:24:53,2020-07-18 22:24:53,17,TRUE,5,0.0,10,3,4,4,7,7,Go,1020,1753,13,17,165,259,24,24
gomods,athens,2020-07-19 22:24:53,2020-08-17 22:24:53,18,TRUE,6,2.5,7,2,3,1,8,4,Go,1020,1753,9,16,165,259,24,24
gomods,athens,2020-08-18 22:24:53,2020-09-16 22:24:53,19,TRUE,7,0,0,0,1,0,1,0,Go,1020,1753,0,1,165,259,24,24
gomods,athens,2020-09-17 22:24:53,2020-10-16 22:24:53,20,TRUE,8,0,0,2,2,0,3,1,Go,1020,1753,2,4,165,259,24,24
gomods,athens,2020-10-17 22:24:53,2020-11-15 22:24:53,21,TRUE,9,9.5,3,3,3,5,5,5,Go,1020,1753,6,6,165,259,24,24
gomods,athens,2020-11-16 22:24:53,2020-12-15 22:24:53,22,TRUE,10,0,2,2,3,2,6,4,Go,1020,1753,4,9,165,259,24,24
gomods,athens,2020-12-16 22:24:53,2021-01-14 22:24:53,23,TRUE,11,0,0,1,2,1,5,1,Go,1020,1753,1,5,165,259,24,24
gomods,athens,2021-01-15 22:24:53,2021-02-13 22:24:53,24,TRUE,12,53.5,0,0,2,0,3,0,Go,1020,1753,0,3,165,259,24,24
chocolatey,choco,2019-06-25 17:08:39,2019-07-25 17:08:39,1,FALSE,0,3.5,2,2,18,3,21,3,C#,441,2588,4,28,141,777,67,67
chocolatey,choco,2019-07-26 17:08:39,2019-08-25 17:08:39,2,FALSE,0,463.5,2,1,9,2,13,3,C#,441,2588,3,14,141,777,67,67
chocolatey,choco,2019-08-26 17:08:39,2019-09-25 17:08:39,3,FALSE,0,1,0,1,5,1,8,1,C#,441,2588,1,11,141,777,67,67
chocolatey,choco,2019-09-26 17:08:39,2019-10-26 17:08:39,4,FALSE,0,5.5,1,6,18,5,22,5,C#,441,2588,7,28,141,777,67,67
chocolatey,choco,2019-10-27 17:08:39,2019-11-26 17:08:39,5,FALSE,0,2,1,0,3,0,6,1,C#,441,2588,1,7,141,777,67,67
chocolatey,choco,2019-11-27 17:08:39,2019-12-27 17:08:39,6,FALSE,0,16,0,0,13,0,13,0,C#,441,2588,0,14,141,777,67,67
chocolatey,choco,2019-12-28 17:08:39,2020-01-27 17:08:39,7,FALSE,0,113.0,2,3,8,2,11,4,C#,441,2588,5,15,141,777,67,67
chocolatey,choco,2020-01-28 17:08:39,2020-02-27 17:08:39,8,FALSE,0,309.5,0,3,10,2,14,3,C#,441,2588,3,15,141,777,67,67
chocolatey,choco,2020-02-28 17:08:39,2020-03-29 17:08:39,9,FALSE,0,0.0,0,0,5,0,9,0,C#,441,2588,0,10,141,777,67,67
chocolatey,choco,2020-03-30 17:08:39,2020-04-29 17:08:39,10,FALSE,0,47,2,0,11,1,15,2,C#,441,2588,2,19,141,777,67,67
chocolatey,choco,2020-04-30 17:08:39,2020-05-30 17:08:39,11,FALSE,0,3,0,1,9,1,15,1,C#,441,2588,1,18,141,777,67,67
chocolatey,choco,2020-05-31 17:08:39,2020-06-30 17:08:39,12,FALSE,0,2.5,2,1,8,1,11,3,C#,441,2588,3,11,141,777,67,67
chocolatey,choco,2020-07-01 17:08:39,2020-07-31 17:08:39,0,TRUE,0,282,0,1,5,0,10,1,C#,441,2588,1,11,141,777,67,67
chocolatey,choco,2020-08-01 17:08:39,2020-08-30 17:08:39,13,TRUE,1,12.5,2,0,12,0,17,1,C#,441,2588,2,21,141,777,67,67
chocolatey,choco,2020-08-31 17:08:39,2020-09-29 17:08:39,14,TRUE,2,221.5,1,2,7,2,12,3,C#,441,2588,3,18,141,777,67,67
chocolatey,choco,2020-09-30 17:08:39,2020-10-29 17:08:39,15,TRUE,3,162.5,1,2,8,3,11,3,C#,441,2588,3,19,141,777,67,67
chocolatey,choco,2020-10-30 17:08:39,2020-11-28 17:08:39,16,TRUE,4,139,2,0,5,2,8,2,C#,441,2588,2,9,141,777,67,67
chocolatey,choco,2020-11-29 17:08:39,2020-12-28 17:08:39,17,TRUE,5,79,0,1,6,1,10,1,C#,441,2588,1,10,141,777,67,67
chocolatey,choco,2020-12-29 17:08:39,2021-01-27 17:08:39,18,TRUE,6,8,1,3,11,4,14,4,C#,441,2588,4,18,141,777,67,67
chocolatey,choco,2021-01-28 17:08:39,2021-02-26 17:08:39,19,TRUE,7,52,2,0,4,0,9,2,C#,441,2588,2,12,141,777,67,67
chocolatey,choco,2021-02-27 17:08:39,2021-03-28 17:08:39,20,TRUE,8,37,2,1,5,1,12,2,C#,441,2588,3,14,141,777,67,67
chocolatey,choco,2021-03-29 17:08:39,2021-04-27 17:08:39,21,TRUE,9,4,9,4,9,2,14,4,C#,441,2588,13,29,141,777,67,67
chocolatey,choco,2021-04-28 17:08:39,2021-05-27 17:08:39,22,TRUE,10,0,6,0,10,2,14,4,C#,441,2588,6,21,141,777,67,67
chocolatey,choco,2021-05-28 17:08:39,2021-06-26 17:08:39,23,TRUE,11,88.5,2,2,4,2,10,3,C#,441,2588,4,12,141,777,67,67
chocolatey,choco,2021-06-27 17:08:39,2021-07-26 17:08:39,24,TRUE,12,30.5,0,0,8,0,10,0,C#,441,2588,0,10,141,777,67,67
cdnjs,cdnjs,2020-02-01 10:31:34,2020-03-02 10:31:34,1,FALSE,0,4,19,5,10,7,17,12,,8184,14035,24,33,2212,5317,122,122
cdnjs,cdnjs,2020-03-03 10:31:34,2020-04-02 10:31:34,2,FALSE,0,2.0,46,2,14,4,26,10,,8184,14035,48,74,2212,5317,122,122
cdnjs,cdnjs,2020-04-03 10:31:34,2020-05-03 10:31:34,3,FALSE,0,2,120,7,16,8,21,12,,8184,14035,127,139,2212,5317,122,122
cdnjs,cdnjs,2020-05-04 10:31:34,2020-06-03 10:31:34,4,FALSE,0,2.0,12,11,17,8,25,10,,8184,14035,23,42,2212,5317,122,122
cdnjs,cdnjs,2020-06-04 10:31:34,2020-07-04 10:31:34,5,FALSE,0,0,0,7,8,4,12,5,,8184,14035,7,15,2212,5317,122,122
cdnjs,cdnjs,2020-07-05 10:31:34,2020-08-04 10:31:34,6,FALSE,0,0.0,1,0,3,0,4,1,,8184,14035,1,4,2212,5317,122,122
cdnjs,cdnjs,2020-08-05 10:31:34,2020-09-04 10:31:34,7,FALSE,0,0,1,2,3,2,6,3,,8184,14035,3,6,2212,5317,122,122
cdnjs,cdnjs,2020-09-05 10:31:34,2020-10-05 10:31:34,8,FALSE,0,0,1,0,2,1,2,1,,8184,14035,1,2,2212,5317,122,122
